"state","placefp","cbsa10","stab","placenm","cbsaname10","pop10","afact"
"State code","Place code","CBSA (2010)","State abbreviation","Place name","2010 CBSA name","Population (2010)","placefp to cbsa10 allocation factor"
"51","65128","47900","VA","Quantico Base CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",4452,1 
"51","65280","99999","VA","Quinby CDP, VA","99999",282,1 
"51","65392","13980","VA","Radford city, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",16408,1 
"51","65744","14140","VA","Raven CDP, VA","Bluefield, WV-VA Micropolitan Statistical Area",1915,0.844 
"51","65744","99999","VA","Raven CDP, VA","99999",355,0.156 
"51","65776","47900","VA","Ravensworth CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",2466,1 
"51","66512","47900","VA","Remington town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",598,1 
"51","66672","47900","VA","Reston CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",58404,1 
"51","66896","13980","VA","Rich Creek town, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",774,1 
"51","66928","14140","VA","Richlands town, VA","Bluefield, WV-VA Micropolitan Statistical Area",5823,1 
"51","67000","40060","VA","Richmond city, VA","Richmond, VA Metropolitan Statistical Area",204214,1 
"51","67208","32300","VA","Ridgeway town, VA","Martinsville, VA Micropolitan Statistical Area",742,1 
"51","67256","13980","VA","Riner CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",859,1 
"51","67331","16820","VA","Rivanna CDP, VA","Charlottesville, VA Metropolitan Statistical Area",1860,1 
"51","67352","99999","VA","Riverdale CDP, VA","99999",956,1 
"51","67704","99999","VA","Riverview CDP, VA","99999",782,1 
"51","68000","40220","VA","Roanoke city, VA","Roanoke, VA Metropolitan Statistical Area",97032,1 
"51","68470","40060","VA","Rockwood CDP, VA","Richmond, VA Metropolitan Statistical Area",8431,1 
"51","68496","40220","VA","Rocky Mount town, VA","Roanoke, VA Metropolitan Statistical Area",4799,1 
"51","68880","47900","VA","Rose Hill CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",20226,1 
"51","68885","99999","VA","Rose Hill CDP, VA","99999",799,1 
"51","69168","47900","VA","Round Hill town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",539,1 
"51","69360","16820","VA","Ruckersville CDP, VA","Charlottesville, VA Metropolitan Statistical Area",1141,1 
"51","69456","99999","VA","Rural Retreat town, VA","99999",1483,1 
"51","69472","47260","VA","Rushmere CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1018,1 
"51","69536","31340","VA","Rustburg CDP, VA","Lynchburg, VA Metropolitan Statistical Area",1431,1 
"51","69792","99999","VA","St. Charles town, VA","99999",128,1 
"51","69936","99999","VA","St. Paul town, VA","99999",970,1 
"51","70000","40220","VA","Salem city, VA","Roanoke, VA Metropolitan Statistical Area",24802,1 
"51","70096","28700","VA","Saltville town, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",211,0.102 
"51","70096","99999","VA","Saltville town, VA","99999",1866,0.898 
"51","70112","99999","VA","Saluda CDP, VA","99999",769,1 
"51","70256","40060","VA","Sandston CDP, VA","Richmond, VA Metropolitan Statistical Area",7571,1 
"51","70296","32300","VA","Sandy Level CDP, VA","Martinsville, VA Micropolitan Statistical Area",484,1 
"51","70352","99999","VA","Sanford CDP, VA","99999",212,1 
"51","70520","99999","VA","Savage Town CDP, VA","99999",78,1 
"51","70528","99999","VA","Savageville CDP, VA","99999",175,1 
"51","70576","99999","VA","Saxis town, VA","99999",241,1 
"51","70704","16820","VA","Schuyler CDP, VA","Charlottesville, VA Metropolitan Statistical Area",298,1 
"51","70715","47260","VA","Scotland CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",203,1 
"51","70752","99999","VA","Scottsburg town, VA","99999",119,1 
"51","70800","16820","VA","Scottsville town, VA","Charlottesville, VA Metropolitan Statistical Area",566,1 
"51","71040","99999","VA","Sedley CDP, VA","99999",470,1 
"51","71072","99999","VA","Selma CDP, VA","99999",529,1 
"51","71216","47900","VA","Seven Corners CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",9255,1 
"51","71264","99999","VA","Seven Mile Ford CDP, VA","99999",783,1 
"51","71625","49020","VA","Shawneeland CDP, VA","Winchester, VA-WV Metropolitan Statistical Area",1873,1 
"51","71632","13980","VA","Shawsville CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",1310,1 
"51","71776","99999","VA","Shenandoah town, VA","99999",2373,1 
"51","71810","47900","VA","Shenandoah Farms CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",3033,1 
"51","71825","47900","VA","Shenandoah Retreat CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",518,1 
"51","71826","47900","VA","Shenandoah Shores CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",934,1 
"51","71904","44420","VA","Sherando CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",688,1 
"51","72080","16820","VA","Shipman CDP, VA","Charlottesville, VA Metropolitan Statistical Area",507,1 
"51","72272","40060","VA","Short Pump CDP, VA","Richmond, VA Metropolitan Statistical Area",24729,1 
"51","72935","47900","VA","Skyland Estates CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",830,1 
"51","73200","47260","VA","Smithfield town, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",8089,1 
"51","73376","13980","VA","Snowville CDP, VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",149,1 
"51","73712","99999","VA","South Boston town, VA","99999",8142,1 
"51","73760","47900","VA","Southern Gateway CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",2805,1 
"51","73894","99999","VA","Southampton Meadows CDP, VA","99999",592,1 
"51","73904","99999","VA","South Hill town, VA","99999",4650,1 
"51","74100","47900","VA","South Riding CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",24256,1 
"51","74120","47900","VA","South Run CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",6389,1 
"51","74160","99999","VA","Southside Chesconessex CDP, VA","99999",131,1 
"51","74384","99999","VA","Sperryville CDP, VA","99999",342,1 
"51","74470","47900","VA","Spotsylvania Courthouse CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",4239,1 
"51","74592","47900","VA","Springfield CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",30484,1 
"51","74848","14140","VA","Springville CDP, VA","Bluefield, WV-VA Micropolitan Statistical Area",1371,1 
"51","74916","47900","VA","Stafford Courthouse CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",4320,1 
"51","75008","16820","VA","Stanardsville town, VA","Charlottesville, VA Metropolitan Statistical Area",367,1 
"51","75024","99999","VA","Stanley town, VA","99999",1689,1 
"51","75040","32300","VA","Stanleytown CDP, VA","Martinsville, VA Micropolitan Statistical Area",1422,1 
"51","75216","44420","VA","Staunton city, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",23746,1 
"51","75344","49020","VA","Stephens City town, VA","Winchester, VA-WV Metropolitan Statistical Area",1829,1 
"51","75376","47900","VA","Sterling CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",27822,1 
"51","75702","47900","VA","Stone Ridge CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7214,1 
"51","75840","40060","VA","Stony Creek town, VA","Richmond, VA Metropolitan Statistical Area",198,1 
"51","76000","99999","VA","Strasburg town, VA","99999",6398,1 
"51","76256","99999","VA","Stuart town, VA","99999",1408,1 
"51","76272","44420","VA","Stuarts Draft CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",9235,1 
"51","76416","47900","VA","Sudley CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",16203,1 
"51","76432","47260","VA","Suffolk city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",84585,1 
"51","76448","99999","VA","Sugar Grove CDP, VA","99999",758,1 
"51","76464","47900","VA","Sugarland Run CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",11799,1 
"51","76880","47260","VA","Surry town, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",244,1 
"51","76912","40060","VA","Sussex CDP, VA","Richmond, VA Metropolitan Statistical Area",256,1 
"51","77520","99999","VA","Tangier town, VA","99999",727,1 
"51","77568","99999","VA","Tappahannock town, VA","99999",2375,1 
"51","77648","99999","VA","Tasley CDP, VA","99999",300,1 
"51","77792","14140","VA","Tazewell town, VA","Bluefield, WV-VA Micropolitan Statistical Area",4627,1 
"51","77856","99999","VA","Temperanceville CDP, VA","99999",358,1 
"51","77925","40060","VA","Templeton CDP, VA","Richmond, VA Metropolitan Statistical Area",431,1 
"51","78192","47900","VA","The Plains town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",217,1 
"51","78532","99999","VA","Thynedale CDP, VA","99999",197,1 
"51","78688","31340","VA","Timberlake CDP, VA","Lynchburg, VA Metropolitan Statistical Area",12183,1 
"51","78736","25500","VA","Timberville town, VA","Harrisonburg, VA Metropolitan Statistical Area",2522,1 
"51","79024","99999","VA","Toms Brook town, VA","99999",258,1 
"51","79360","47900","VA","Triangle CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",8188,1 
"51","79456","99999","VA","Troutdale town, VA","99999",178,1 
"51","79472","40220","VA","Troutville town, VA","Roanoke, VA Metropolitan Statistical Area",431,1 
"51","79560","40060","VA","Tuckahoe CDP, VA","Richmond, VA Metropolitan Statistical Area",44990,1 
"51","79768","16820","VA","Twin Lakes CDP, VA","Charlottesville, VA Metropolitan Statistical Area",1647,1 
"51","79952","47900","VA","Tysons Corner CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",19627,1 
"51","80000","40220","VA","Union Hall CDP, VA","Roanoke, VA Metropolitan Statistical Area",1138,1 
"51","80016","99999","VA","Union Level CDP, VA","99999",188,1 
"51","80120","47900","VA","University Center CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",3586,1 
"51","80165","16820","VA","University of Virginia CDP, VA","Charlottesville, VA Metropolitan Statistical Area",7704,1 
"51","80272","99999","VA","Urbanna town, VA","99999",476,1 
"51","80608","99999","VA","Vansant CDP, VA","99999",470,1 
"51","80864","44420","VA","Verona CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",4239,1 
"51","81024","99999","VA","Victoria town, VA","99999",1725,1 
"51","81072","47900","VA","Vienna town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",15687,1 
"51","81152","32300","VA","Villa Heights CDP, VA","Martinsville, VA Micropolitan Statistical Area",717,1 
"51","81280","40220","VA","Vinton town, VA","Roanoke, VA Metropolitan Statistical Area",8098,1 
"51","81312","99999","VA","Virgilina town, VA","99999",154,1 
"51","82000","47260","VA","Virginia Beach city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",437994,1 
"51","82320","99999","VA","Wachapreague town, VA","99999",232,1 
"51","82371","47900","VA","Wakefield CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",11275,1 
"51","82384","40060","VA","Wakefield town, VA","Richmond, VA Metropolitan Statistical Area",927,1 
"51","83056","99999","VA","Warfield CDP, VA","99999",115,1 
"51","83088","99999","VA","Warm Springs CDP, VA","99999",123,1 
"51","83136","47900","VA","Warrenton town, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",9611,1 
"51","83168","99999","VA","Warsaw town, VA","99999",1512,1 
"51","83248","99999","VA","Washington town, VA","99999",135,1 
"51","83568","99999","VA","Wattsville CDP, VA","99999",1128,1 
"51","83600","40060","VA","Waverly town, VA","Richmond, VA Metropolitan Statistical Area",2149,1 
"51","83680","44420","VA","Waynesboro city, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",21006,1 
"51","83808","28700","VA","Weber City town, VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",1327,1 
"51","84366","47900","VA","West Falls Church CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",29207,1 
"51","84632","40220","VA","Westlake Corner CDP, VA","Roanoke, VA Metropolitan Statistical Area",976,1 
"51","84960","40060","VA","West Point town, VA","Richmond, VA Metropolitan Statistical Area",3306,1 
"51","84976","47900","VA","West Springfield CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",22460,1 
"51","85184","44420","VA","Weyers Cave CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",2473,1 
"51","85600","99999","VA","White Stone town, VA","99999",352,1 
"51","85608","99999","VA","Whitesville CDP, VA","99999",219,1 
"51","86160","47260","VA","Williamsburg city, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",14068,1 
"51","86720","49020","VA","Winchester city, VA","Winchester, VA-WV Metropolitan Statistical Area",26203,1 
"51","86784","47260","VA","Windsor town, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",2626,1 
"51","87008","16820","VA","Wintergreen CDP, VA","Charlottesville, VA Metropolitan Statistical Area",146,0.885 
"51","87008","44420","VA","Wintergreen CDP, VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",19,0.115 
"51","87072","99999","VA","Wise town, VA","99999",3286,1 
"51","87240","47900","VA","Wolf Trap CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",16131,1 
"51","87312","47900","VA","Woodbridge CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",4055,1 
"51","87333","47900","VA","Woodburn CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",8480,1 
"51","87380","40060","VA","Woodlake CDP, VA","Richmond, VA Metropolitan Statistical Area",7319,1 
"51","87408","99999","VA","Woodlawn CDP, VA","99999",2343,1 
"51","87430","47900","VA","Woodlawn CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",20804,1 
"51","87712","99999","VA","Woodstock town, VA","99999",5097,1 
"51","87960","40060","VA","Wyndham CDP, VA","Richmond, VA Metropolitan Statistical Area",9785,1 
"51","88000","99999","VA","Wytheville town, VA","99999",8211,1 
"51","88145","99999","VA","Yogaville CDP, VA","99999",226,1 
"51","88176","47900","VA","Yorkshire CDP, VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",7541,1 
"51","88240","47260","VA","Yorktown CDP, VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",195,1 
"51","99999","13980","VA"," ","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",51151,0.02 
"51","99999","14140","VA"," ","Bluefield, WV-VA Micropolitan Statistical Area",21659,0.008 
"51","99999","16820","VA"," ","Charlottesville, VA Metropolitan Statistical Area",112399,0.044 
"51","99999","19020","VA"," ","Culpeper, VA Micropolitan Statistical Area",30310,0.012 
"51","99999","19260","VA"," ","Danville, VA Metropolitan Statistical Area",53769,0.021 
"51","99999","25500","VA"," ","Harrisonburg, VA Metropolitan Statistical Area",48720,0.019 
"51","99999","28700","VA"," ","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",60926,0.024 
"51","99999","31340","VA"," ","Lynchburg, VA Metropolitan Statistical Area",125666,0.049 
"51","99999","32300","VA"," ","Martinsville, VA Micropolitan Statistical Area",36015,0.014 
"51","99999","40060","VA"," ","Richmond, VA Metropolitan Statistical Area",598866,0.233 
"51","99999","40220","VA"," ","Roanoke, VA Metropolitan Statistical Area",111026,0.043 
"51","99999","44420","VA"," ","Staunton-Waynesboro, VA Micropolitan Statistical Area",38552,0.015 
"51","99999","47260","VA"," ","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",183739,0.072 
"51","99999","47900","VA"," ","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",457945,0.178 
"51","99999","49020","VA"," ","Winchester, VA-WV Metropolitan Statistical Area",71433,0.028 
"51","99999","99999","VA"," ","99999",565623,0.22 
"53","00100","10140","WA","Aberdeen city, WA","Aberdeen, WA Micropolitan Statistical Area",16896,1 
"53","00135","10140","WA","Aberdeen Gardens CDP, WA","Aberdeen, WA Micropolitan Statistical Area",279,1 
"53","00275","13380","WA","Acme CDP, WA","Bellingham, WA Metropolitan Statistical Area",246,1 
"53","00380","99999","WA","Addy CDP, WA","99999",268,1 
"53","00800","49420","WA","Ahtanum CDP, WA","Yakima, WA Metropolitan Statistical Area",3601,1 
"53","00905","44060","WA","Airway Heights city, WA","Spokane, WA Metropolitan Statistical Area",6114,1 
"53","01010","39420","WA","Albion town, WA","Pullman, WA Micropolitan Statistical Area",579,1 
"53","01045","42660","WA","Alder CDP, WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",227,1 
"53","01150","42660","WA","Alderton CDP, WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",2893,1 
"53","01185","42660","WA","Alderwood Manor CDP, WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",8442,1 
